5.659732054325929962e-01,-6.881593072259578614e-01,1.799354138056448704e+01,1.799354138056448704e+01
5.233729439128035343e-01,-4.769313976443529390e-01,2.226625688400732272e+01,2.226625688400732272e+01
1.460892380463078011e+00,5.924728014240198126e-01,1.270932436527237144e+02,1.270932436527237144e+02
7.972196175027633502e-02,-9.967397713054438890e-01,-2.325690563239210107e+01,-2.325690563239210107e+01
-4.148469012882354257e-01,4.519460373212230708e-01,-1.479566195329069700e+01,-1.479566195329069700e+01
1.356019770935237734e+00,-9.615823031622185157e-02,9.488349271860245437e+01,9.488349271860245437e+01
1.114382976779791923e+00,-5.865239388215924832e-01,6.355900530061695264e+01,6.355900530061695264e+01
-1.097154360255362171e+00,8.386347472283773863e-01,-5.381370347120319053e+01,-5.381370347120319053e+01
1.760249226449093207e+00,-6.065249177480989268e-02,1.270268331897164273e+02,1.270268331897164273e+02
5.544575388744445998e-01,5.327589038428345303e-01,5.696960981051639550e+01,5.696960981051639550e+01
5.575326413773209477e-01,-4.426554096701530994e-01,2.710275389785435607e+01,2.710275389785435607e+01
-1.049067745168616117e+00,3.166588951566543519e-01,-6.725872193645889752e+01,-6.725872193645889752e+01
-1.092213514142387432e+00,2.086514641843850271e+00,-1.354746242937266487e+01,-1.354746242937266487e+01
-6.503443302703483253e-01,7.451824253011114785e-02,-4.350413335508599033e+01,-4.350413335508599033e+01
7.153334491047733668e-01,4.391273732188018530e-01,6.362942708400757397e+01,6.362942708400757397e+01
-4.721955303894127542e-01,-3.882497972526847141e-01,-4.627628227558093954e+01,-4.627628227558093954e+01
-1.195190687885877123e+00,-2.891122599446018238e-01,-9.466472439679000672e+01,-9.466472439679000672e+01
3.724568515114424772e-01,-1.484898030593936602e-01,2.373656935508397581e+01,2.373656935508397581e+01
-6.011568006493835936e-01,5.560735100773853690e-01,-2.616222552021960013e+01,-2.616222552021960013e+01
-9.202109971499790320e-02,-6.505552879229589136e-01,-2.770710427038803303e+01,-2.770710427038803303e+01
7.266799660354820167e-01,-3.719599408387548878e-01,4.070011939055286376e+01,4.070011939055286376e+01
5.625417835249032494e-01,1.678760399494032107e+00,9.592071582429943533e+01,9.592071582429943533e+01
3.082041338363991634e-01,1.115489374094807973e+00,5.747965101179083547e+01,5.747965101179083547e+01
-1.000115719946683246e+00,5.469982296454587445e-01,-5.694777831868327667e+01,-5.694777831868327667e+01
-5.444147408722053161e-01,-6.307104108264831310e-02,-4.246116492235487527e+01,-4.246116492235487527e+01
5.904938662003053063e-01,1.077376567626381343e+00,7.731818257925939974e+01,7.731818257925939974e+01
8.346459051794203887e-01,-2.169178436971398671e+00,-7.246165268212438448e+00,-7.246165268212438448e+00
-1.532361617670916776e-01,-2.432508512647113097e+00,-8.852791384776334382e+01,-8.852791384776334382e+01
2.910045423703911394e-01,1.074899748545103284e+00,5.249556221085156693e+01,5.249556221085156693e+01
4.366899317838920241e-02,-2.263142425136056846e-01,-4.126602324572745673e+00,-4.126602324572745673e+00
1.291188902850875841e+00,-1.164441482716640497e-01,8.936900553674693981e+01,8.936900553674693981e+01
-2.518521972500832318e-01,-1.326489647776787573e+00,-5.961306447216001203e+01,-5.961306447216001203e+01
2.656424025142851142e-01,-2.604660588653798237e-01,1.085419620531571283e+01,1.085419620531571283e+01
9.441540724620352265e-02,-1.456690294028065935e+00,-3.887458015227941388e+01,-3.887458015227941388e+01
1.310921996749715157e-01,3.490836842146539665e-01,2.080417418386345929e+01,2.080417418386345929e+01
-2.168126954919898375e-01,6.883907839548328855e-01,7.887444532432860811e+00,7.887444532432860811e+00
1.246123044304453531e+00,-1.163625567429222629e+00,5.374037048748026990e+01,5.374037048748026990e+01
1.306206065135448569e+00,-6.046029691643759474e-01,7.598574645307954256e+01,7.598574645307954256e+01
-1.945046958612039134e+00,-9.154243682317061426e-01,-1.699332770490041185e+02,-1.699332770490041185e+02
-1.444113805429589448e+00,-5.044658629464512378e-01,-1.216530130816646107e+02,-1.216530130816646107e+02
-1.464053573580591738e+00,-1.544911938105285876e-01,-1.128684494785312751e+02,-1.128684494785312751e+02
1.671791149157509926e-01,-5.219986985429100196e-02,1.011201651864244511e+01,1.011201651864244511e+01
-1.398812818666476332e+00,8.176781880561644067e-02,-9.960702650835685290e+01,-9.960702650835685290e+01
2.398714989614766369e-01,-6.409374552777511447e-01,-2.880201811227227182e+00,-2.880201811227227182e+00
1.406715271002638046e+00,-6.049183078592577090e-01,8.371313294785551307e+01,8.371313294785551307e+01
-1.034462981199948617e+00,-3.393597705812716470e-01,-8.636498284998205577e+01,-8.636498284998205577e+01
-8.837713185733426791e-01,2.988350190684362917e-01,-5.574302141730126436e+01,-5.574302141730126436e+01
8.408610590325645839e-01,4.500258590472651088e-01,7.517248517326576973e+01,7.517248517326576973e+01
9.237559690639650656e-01,-2.453891930331267179e+00,-1.013629418904371349e+01,-1.013629418904371349e+01
9.819936577191595850e-01,4.385619980890405611e-01,8.515875603524445125e+01,8.515875603524445125e+01
-1.537534841215478565e+00,7.768192843307928364e-01,-8.711467875011177853e+01,-8.711467875011177853e+01
1.031117935662034579e+00,1.222996445045687164e+00,1.119267697795014840e+02,1.119267697795014840e+02
5.803301126032293089e-01,-9.732675852492400637e-01,1.095800239696634826e+01,1.095800239696634826e+01
-8.801890645415797465e-01,-1.900052154731653870e-02,-6.315165310482476002e+01,-6.315165310482476002e+01
9.782983053975430332e-02,1.105335285154020131e+00,4.081885622483936515e+01,4.081885622483936515e+01
3.178578791022559913e-01,-4.266672840384528320e-01,1.080112427753863713e+01,1.080112427753863713e+01
1.600370694478304712e-01,8.761689211162249080e-01,3.843801756124141633e+01,3.843801756124141633e+01
1.010127177334724458e+00,9.200179332477631533e-01,1.015859249441100047e+02,1.015859249441100047e+02
-1.766001244686274674e-01,-5.120675824206269988e-01,-2.786786062478388715e+01,-2.786786062478388715e+01
4.439892322437848926e-01,1.028667566034072944e+00,6.314635738166108325e+01,6.314635738166108325e+01
-1.446193198727686591e-01,5.551699735190978036e-01,6.858758049890652408e+00,6.858758049890652408e+00
-1.279426156313521856e+00,-1.340209175903500416e+00,-1.356359368148083320e+02,-1.356359368148083320e+02
6.471737218755257981e-02,5.569989401724988465e-01,2.150501193708602088e+01,2.150501193708602088e+01
2.753692140618306805e-01,-1.469876307147560679e+00,-2.566838499061693923e+01,-2.566838499061693923e+01
3.315267305007078558e-01,-1.041770282021288407e+00,-8.277019631592867910e+00,-8.277019631592867910e+00
1.636343546471279442e-01,6.312393630942637612e-01,3.111945971373484809e+01,3.111945971373484809e+01
-3.080131206130835853e-02,1.578913904941557922e+00,4.753457551921445656e+01,4.753457551921445656e+01
4.727930036847400319e-01,1.054207035635767120e+00,6.744492910795055707e+01,6.744492910795055707e+01
4.885181465374970333e-01,-7.557171302105572530e-02,3.483066072649013023e+01,3.483066072649013023e+01
6.365834094146308741e-01,1.409253389364008235e+00,9.168234844251897186e+01,9.168234844251897186e+01
1.860745171133534603e-01,-1.881168334309666901e-01,7.132611632436278271e+00,7.132611632436278271e+00
7.000995177303652728e-01,-1.050609359178074964e+00,1.854674284623007452e+01,1.854674284623007452e+01
-8.576918394884951446e-01,-2.155325060741338117e+00,-1.301246586101839000e+02,-1.301246586101839000e+02
-1.646634781578607987e+00,9.370434368925864010e-01,-9.290640408573652564e+01,-9.290640408573652564e+01
9.840122369402405367e-01,-5.596814219185568540e-01,5.348997785802530558e+01,5.348997785802530558e+01
-1.442196268898629785e-01,7.923776858092829167e-01,1.500772782281156381e+01,1.500772782281156381e+01
1.836335742581206021e-01,-8.642687384180806898e-02,1.100028197418335374e+01,1.100028197418335374e+01
8.654076293246785179e-01,-2.301538696880282675e+00,-8.706726940942647985e+00,-8.706726940942647985e+00
-4.651863471275594075e-01,1.792322989352849838e+00,2.198050330190181256e+01,2.198050330190181256e+01
-9.520840716488203626e-01,-1.136433101317695815e+00,-1.047931398619474237e+02,-1.047931398619474237e+02
2.306405026627654786e-01,-8.545809115340134987e-01,-1.155040927929180405e+01,-1.155040927929180405e+01
6.200021607052328410e-01,5.898063208257189327e-01,6.569367720980626757e+01,6.569367720980626757e+01
-1.431957450072376403e-01,1.032983778949751130e+00,2.226726479644917589e+01,2.226726479644917589e+01
3.481206721128952963e-02,-1.206709013756085636e+00,-3.450773898346198365e+01,-3.450773898346198365e+01
-1.829157781046271136e-01,1.193455528029741863e+00,2.422542032079885388e+01,2.422542032079885388e+01
-5.089722778228614741e-01,-1.664859548859593530e-01,-4.171416322010371402e+01,-4.171416322010371402e+01
6.389859536932095407e-01,1.020152644515351925e+00,7.922738131453721167e+01,7.922738131453721167e+01
-4.435718809206722901e-01,1.379076891467622135e-01,-2.836340894303623017e+01,-2.836340894303623017e+01
-6.637520050841477781e-01,4.797369191758814599e-01,-3.259216373254142951e+01,-3.259216373254142951e+01
9.976115078010902026e-01,-2.965517031699380635e-01,6.361627967888114910e+01,6.361627967888114910e+01
-2.144444046728450459e+00,-3.695624253374332757e-01,-1.680302825214444908e+02,-1.680302825214444908e+02
-2.536193208322729542e-01,-4.576626676820922945e-01,-3.457451772291466341e+01,-3.457451772291466341e+01
9.783275426028259503e-01,-2.219688997106048778e-01,6.630208457659482235e+01,6.630208457659482235e+01
-2.139877815615283951e-01,1.145927354134322007e+00,2.176447325777367325e+01,2.176447325777367325e+01
-1.681699175768853749e+00,-6.698353509774513936e-01,-1.431215956155828906e+02,-1.431215956155828906e+02
9.038024644506985339e-02,2.753082795462005739e-01,1.658242706510186082e+01,1.658242706510186082e+01
-5.013820186546374957e-01,-1.753413468462480695e+00,-9.075501538335183227e+01,-9.075501538335183227e+01
5.900394641608301960e-01,-6.793837829972343423e-01,2.113002915963284423e+01,2.113002915963284423e+01
2.012856657514769498e+00,9.853347258934555541e-02,1.501680622767096622e+02,1.501680622767096622e+02
7.310923517702517804e-01,-5.779281387622122734e-01,3.485333177046930331e+01,3.485333177046930331e+01
2.496710148735288570e-01,-6.631558312958422130e-01,-2.988026349778206026e+00,-2.988026349778206026e+00
1.451719773105692335e+00,-1.080098686939172381e-01,1.010841996237984262e+02,1.010841996237984262e+02
1.068985971618917841e+00,-2.097529354225541320e-01,7.323925266359752584e+01,7.323925266359752584e+01
5.020189727827116810e-01,-9.276373565765289042e-01,7.924627444886110261e+00,7.924627444886110261e+00
4.608289844097451793e-01,2.970265991695178465e-01,4.288231761488126637e+01,4.288231761488126637e+01
-5.508756496035920325e-01,-3.174661705913822685e-01,-5.025845668183340109e+01,-5.025845668183340109e+01
-3.421080009260943355e-02,-2.814993205506844953e-01,-1.195732333360098565e+01,-1.195732333360098565e+01
-9.243231854158613647e-02,-2.378752654568324909e-01,-1.323034686722839837e+01,-1.323034686722839837e+01
-3.224172040135074857e-01,-3.840543546684156428e-01,-3.439430227530048256e+01,-3.439430227530048256e+01
9.301982055403865690e-01,4.057789866285496649e-01,8.071572739687050557e+01,8.071572739687050557e+01
-8.783790728901746947e-01,-1.585251008877422985e-01,-6.838977370964758506e+01,-6.838977370964758506e+01
1.131264870800236189e+00,1.050003438263212185e+00,1.152007706421756126e+02,1.152007706421756126e+02
-1.660198696946643127e-01,1.168926374327871720e+00,2.483060658292301071e+01,2.483060658292301071e+01
1.040152739254910808e+00,-9.176419335806168531e-02,7.411259296392718454e+01,7.411259296392718454e+01
1.159010638862956188e+00,-1.155800271487535280e+00,4.739892769556267638e+01,4.739892769556267638e+01
-6.264600141379328413e-01,8.550823217580111324e-01,-1.849055722275963731e+01,-1.849055722275963731e+01
-1.760315910291407659e+00,4.977778015376408405e-01,-1.125644602660697871e+02,-1.125644602660697871e+02
-3.294188848528055436e-02,-2.937769463337242537e-01,-1.187912692075463283e+01,-1.187912692075463283e+01
